bid_id,tender_id,vendor_id,bid_amount_inr,submission_timestamp,bid_status,disqualification_reason,technical_score,financial_score,is_winner
B0280,T052,V036,46105596,2023-04-10 22:30:00,QUALIFIED,,90.1,82.2,False
B0281,T052,V042,49892250,2023-03-30 03:30:00,QUALIFIED,,92.6,71.9,False
B0282,T052,V044,49013738,2023-04-15 03:30:00,QUALIFIED,,92.7,75.8,False
B0283,T052,V022,48029320,2023-04-16 00:30:00,QUALIFIED,,82.8,85.4,False
B0284,T052,V017,47670334,2023-03-27 20:30:00,QUALIFIED,,75.3,83.3,False
B0285,T052,V032,40988727,2023-04-15 23:30:00,QUALIFIED,,86.3,77.2,True
B0286,T052,V049,46208815,2023-03-24 21:30:00,QUALIFIED,,94.1,72.7,False
B0287,T053,V026,182918671,2023-03-26 02:30:00,QUALIFIED,,93.0,89.0,False
B0288,T053,V030,162855491,2023-04-09 21:30:00,QUALIFIED,,76.2,70.2,False
B0289,T053,V037,153514375,2023-04-06 21:30:00,QUALIFIED,,88.5,78.3,True
B0290,T053,V016,192882891,2023-04-19 03:30:00,QUALIFIED,,93.9,87.3,False
B0291,T053,V045,178934938,2023-04-14 03:30:00,QUALIFIED,,89.4,77.0,False
B0292,T053,V015,178127933,2023-04-01 03:30:00,QUALIFIED,,92.9,70.4,False
B0293,T054,V025,87203283,2023-04-08 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.3,0.0,False
B0294,T054,V049,80080957,2023-03-30 21:30:00,QUALIFIED,,81.9,85.9,False
B0295,T054,V048,91944327,2023-04-04 20:30:00,QUALIFIED,,86.6,79.4,False
B0296,T054,V009,81920660,2023-03-31 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.7,0.0,False
B0297,T054,V045,92187571,2023-04-17 02:30:00,QUALIFIED,,83.0,89.6,False
B0298,T054,V006,81393144,2023-04-06 22:30:00,QUALIFIED,,76.9,93.6,False
B0299,T054,V001,77597319,2023-04-11 02:30:00,QUALIFIED,,77.8,74.7,True
B0300,T055,V001,11016140,2023-04-06 01:30:00,QUALIFIED,,81.3,82.3,False
B0301,T055,V019,10050137,2023-04-04 23:30:00,QUALIFIED,,85.2,71.9,False
B0302,T055,V027,10447716,2023-04-10 20:30:00,QUALIFIED,,79.1,72.7,False
B0303,T055,V025,10559454,2023-04-05 22:30:00,QUALIFIED,,83.0,91.6,False
B0304,T055,V006,9760702,2023-04-05 01:30:00,QUALIFIED,,81.3,85.1,True
B0305,T055,V036,11383663,2023-04-02 22:30:00,QUALIFIED,,83.4,78.0,False
B0306,T055,V016,11467178,2023-03-28 20:30:00,QUALIFIED,,91.4,78.1,False
B0307,T056,V047,37462910,2023-04-27 21:30:00,QUALIFIED,,77.9,77.6,False
B0308,T056,V030,33749088,2023-04-22 21:30:00,QUALIFIED,,76.6,94.8,False
B0309,T056,V046,35292889,2023-04-06 21:30:00,QUALIFIED,,91.6,79.0,False
B0310,T056,V014,32764549,2023-04-27 02:30:00,QUALIFIED,,91.1,86.4,True
B0311,T057,V001,181799579,2023-04-17 20:30:00,QUALIFIED,,87.4,82.5,False
B0312,T057,V007,162092886,2023-04-29 20:30:00,QUALIFIED,,77.2,80.4,True
B0313,T057,V017,200027991,2023-04-27 01:30:00,QUALIFIED,,82.2,89.6,False
B0314,T057,V015,184461199,2023-04-18 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.1,0.0,False
B0315,T058,V048,15590549,2023-04-05 20:30:00,QUALIFIED,,83.5,74.6,False
B0316,T058,V016,14584031,2023-04-05 21:30:00,QUALIFIED,,75.6,85.4,True
B0317,T058,V034,15176333,2023-04-05 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.0,0.0,False
B0318,T058,V012,15427408,2023-04-29 02:30:00,QUALIFIED,,86.3,79.1,False
B0319,T058,V036,15175558,2023-04-25 23:30:00,QUALIFIED,,85.3,94.1,False
B0320,T059,V044,102750686,2023-04-23 02:30:00,QUALIFIED,,80.0,72.9,True
B0321,T059,V046,110468935,2023-04-28 21:30:00,QUALIFIED,,77.9,79.6,False
B0322,T059,V020,106385068,2023-04-13 01:30:00,QUALIFIED,,85.3,73.5,False
B0323,T059,V040,109190202,2023-04-19 03:30:00,QUALIFIED,,95.0,82.1,False
B0324,T059,V038,106589200,2023-04-20 20:30:00,QUALIFIED,,85.3,87.8,False
B0325,T060,V023,9672489,2023-04-06 20:30:00,QUALIFIED,,92.0,94.0,True
B0326,T060,V050,10571026,2023-04-29 02:30:00,QUALIFIED,,86.5,82.0,False
B0327,T060,V038,10941012,2023-04-18 22:30:00,QUALIFIED,,88.0,84.0,False
B0328,T060,V031,11310998,2023-05-03 20:30:00,QUALIFIED,,89.5,86.0,False
B0329,T060,V043,11680984,2023-04-22 21:30:00,QUALIFIED,,91.0,88.0,False
B0330,T061,V014,12960532,2023-04-27 01:30:00,QUALIFIED,,92.1,90.1,False
B0331,T061,V048,12808158,2023-04-14 23:30:00,QUALIFIED,,78.5,94.5,False
B0332,T061,V038,12133881,2023-04-13 23:30:00,QUALIFIED,,85.8,92.5,False
B0333,T061,V045,13403854,2023-04-27 21:30:00,QUALIFIED,,95.8,91.7,False
B0334,T061,V023,10938438,2023-04-28 00:30:00,QUALIFIED,,78.1,78.1,True
B0335,T062,V026,42952952,2023-04-19 22:30:00,QUALIFIED,,93.2,91.2,False
B0336,T062,V033,39940202,2023-04-20 22:30:00,QUALIFIED,,91.7,79.9,False
B0337,T062,V048,40307759,2023-04-09 00:30:00,QUALIFIED,,85.4,78.1,True
B0338,T062,V018,41527192,2023-04-18 01:30:00,QUALIFIED,,85.2,78.6,False
B0339,T063,V030,29376785,2023-04-07 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.0,0.0,False
B0340,T063,V001,28913931,2023-04-16 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.8,0.0,False
B0341,T063,V028,28659852,2023-04-13 00:30:00,QUALIFIED,,84.0,72.3,True
B0342,T063,V013,28991096,2023-04-30 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.3,0.0,False
B0343,T063,V045,31556123,2023-04-23 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,54.8,0.0,False
B0344,T063,V009,29144722,2023-04-09 21:30:00,QUALIFIED,,85.0,75.7,False
B0345,T063,V042,28955711,2023-04-12 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.1,0.0,False
B0346,T064,V023,180725774,2023-05-05 02:30:00,QUALIFIED,,77.9,73.1,False
B0347,T064,V047,190834179,2023-04-29 21:30:00,QUALIFIED,,77.9,76.9,False
B0348,T064,V014,168139344,2023-04-23 23:30:00,QUALIFIED,,89.5,91.2,False
B0349,T064,V041,188317710,2023-05-02 00:30:00,QUALIFIED,,85.7,88.7,False
B0350,T064,V010,175565112,2023-05-10 00:30:00,QUALIFIED,,77.4,82.5,False
B0351,T064,V027,164741700,2023-04-25 03:30:00,QUALIFIED,,95.7,93.3,True
B0352,T064,V040,169816930,2023-04-13 21:30:00,QUALIFIED,,89.3,89.1,False
B0353,T065,V033,164465981,2023-04-12 01:30:00,QUALIFIED,,81.5,82.8,False
B0354,T065,V019,158048872,2023-04-27 22:30:00,QUALIFIED,,88.3,90.9,False
B0355,T065,V041,173452075,2023-04-29 23:30:00,QUALIFIED,,90.3,91.2,False
B0356,T065,V046,153365568,2023-04-29 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.6,0.0,False
B0357,T065,V050,153272820,2023-04-27 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.9,0.0,False
B0358,T065,V027,143586927,2023-04-16 22:30:00,QUALIFIED,,86.0,89.6,True
B0359,T065,V028,174732075,2023-04-26 22:30:00,QUALIFIED,,91.4,76.7,False
B0360,T066,V032,110430016,2023-04-17 01:30:00,QUALIFIED,,82.7,76.4,True
B0361,T066,V030,114065088,2023-04-17 02:30:00,QUALIFIED,,85.7,71.1,False
B0362,T066,V033,132115030,2023-04-28 03:30:00,QUALIFIED,,83.0,73.8,False
B0363,T066,V024,133735475,2023-05-03 21:30:00,QUALIFIED,,80.2,92.9,False
B0364,T067,V026,104140468,2023-04-16 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.8,0.0,False
B0365,T067,V005,109039683,2023-04-25 00:30:00,QUALIFIED,,87.4,82.3,False
B0366,T067,V030,98583557,2023-04-28 00:30:00,QUALIFIED,,78.2,93.3,True
B0367,T067,V019,97855735,2023-04-16 22:30:00,QUALIFIED,,89.6,70.2,False
B0368,T068,V046,32113680,2023-04-25 20:30:00,QUALIFIED,,76.8,72.4,False
B0369,T068,V018,30357949,2023-04-25 02:30:00,QUALIFIED,,76.3,86.6,False
B0370,T068,V006,30340328,2023-04-27 23:30:00,QUALIFIED,,94.4,79.8,False
B0371,T068,V003,34744316,2023-04-26 22:30:00,QUALIFIED,,79.9,93.6,False
B0372,T068,V015,28291158,2023-04-19 02:30:00,QUALIFIED,,78.3,74.1,True
B0373,T069,V006,133686281,2023-04-30 01:30:00,QUALIFIED,,76.9,76.2,True
B0374,T069,V011,149004014,2023-04-24 03:30:00,QUALIFIED,,80.5,94.8,False
B0375,T069,V044,139435541,2023-04-27 20:30:00,QUALIFIED,,86.6,72.4,False
B0376,T069,V020,141522919,2023-05-06 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,61.6,0.0,False
B0377,T070,V050,32375070,2023-04-22 20:30:00,QUALIFIED,,92.0,94.0,True
B0378,T070,V017,35382590,2023-05-09 02:30:00,QUALIFIED,,86.5,82.0,False
B0379,T070,V023,36620981,2023-05-03 02:30:00,QUALIFIED,,88.0,84.0,False
B0380,T070,V031,37859371,2023-05-11 20:30:00,QUALIFIED,,89.5,86.0,False
B0381,T070,V044,39097762,2023-05-12 01:30:00,QUALIFIED,,91.0,88.0,False
B0382,T071,V018,135195910,2023-04-28 20:30:00,QUALIFIED,,86.6,71.5,False
B0383,T071,V029,136125080,2023-05-03 21:30:00,QUALIFIED,,93.6,83.1,False
B0384,T071,V010,145719279,2023-04-21 03:30:00,QUALIFIED,,91.4,79.0,False
B0385,T071,V003,143361952,2023-04-22 22:30:00,QUALIFIED,,85.6,79.7,False
B0386,T071,V040,123609493,2023-04-28 00:30:00,QUALIFIED,,75.6,90.3,True
B0387,T071,V046,136156698,2023-04-22 22:30:00,QUALIFIED,,96.0,94.3,False
B0388,T072,V012,148486617,2023-05-20 22:30:00,QUALIFIED,,86.8,84.1,False
B0389,T072,V050,143480608,2023-04-20 23:30:00,QUALIFIED,,75.8,71.4,False
B0390,T072,V016,155615679,2023-05-20 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,62.9,0.0,False
B0391,T072,V038,143868959,2023-05-13 22:30:00,QUALIFIED,,94.3,91.1,False
B0392,T072,V021,147453584,2023-05-21 01:30:00,QUALIFIED,,94.3,89.4,False
B0393,T072,V045,162801638,2023-04-29 02:30:00,QUALIFIED,,94.8,79.9,False
B0394,T072,V001,131803676,2023-05-02 22:30:00,QUALIFIED,,77.9,73.9,True
B0395,T073,V025,86501388,2023-05-11 21:30:00,QUALIFIED,,91.2,84.2,False
B0396,T073,V020,80208016,2023-05-02 00:30:00,QUALIFIED,,88.4,72.6,True
B0397,T073,V047,92149262,2023-05-02 02:30:00,QUALIFIED,,95.6,74.2,False
B0398,T073,V045,99050194,2023-05-09 22:30:00,QUALIFIED,,80.6,76.2,False
B0399,T073,V019,84552179,2023-05-04 02:30:00,QUALIFIED,,76.0,81.0,False
B0400,T074,V042,128254609,2023-05-10 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.4,0.0,False
B0401,T074,V049,137911040,2023-05-22 02:30:00,QUALIFIED,,95.7,92.3,False
B0402,T074,V044,146851944,2023-04-29 01:30:00,QUALIFIED,,84.1,71.3,False
B0403,T074,V015,136705594,2023-05-13 21:30:00,QUALIFIED,,90.2,88.2,False
B0404,T074,V011,123799137,2023-05-07 23:30:00,QUALIFIED,,80.0,71.2,True
B0405,T074,V029,143245255,2023-04-25 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.1,0.0,False
B0406,T074,V005,130090097,2023-04-26 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.9,0.0,False
B0407,T074,V003,145050051,2023-05-20 20:30:00,QUALIFIED,,81.5,79.9,False
B0408,T075,V029,185090588,2023-05-19 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,54.8,0.0,False
B0409,T075,V003,184289026,2023-04-29 00:30:00,QUALIFIED,,92.7,90.5,False
B0410,T075,V017,162349359,2023-05-05 20:30:00,QUALIFIED,,87.0,75.9,True
B0411,T075,V030,175759334,2023-05-11 03:30:00,QUALIFIED,,93.9,90.0,False
B0412,T075,V015,189073797,2023-05-04 01:30:00,QUALIFIED,,90.9,74.3,False
B0413,T076,V017,41533318,2023-04-28 20:30:00,QUALIFIED,,75.3,87.5,False
B0414,T076,V021,39522302,2023-05-02 02:30:00,QUALIFIED,,78.1,84.7,False
B0415,T076,V047,40798966,2023-05-12 02:30:00,QUALIFIED,,77.1,77.2,False
B0416,T076,V005,39134053,2023-05-03 21:30:00,QUALIFIED,,88.8,84.3,False
B0417,T076,V006,38666244,2023-05-09 23:30:00,QUALIFIED,,88.0,87.0,False
B0418,T076,V025,34462861,2023-05-02 22:30:00,QUALIFIED,,89.5,71.2,True
B0419,T076,V036,38682476,2023-05-06 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,61.4,0.0,False
B0420,T076,V026,37395631,2023-05-06 20:30:00,QUALIFIED,,89.4,94.3,False
B0421,T077,V048,69368664,2023-05-10 21:30:00,QUALIFIED,,77.8,91.3,True
B0422,T077,V032,84607092,2023-05-27 01:30:00,QUALIFIED,,92.5,90.9,False
B0423,T077,V034,75055926,2023-05-13 03:30:00,QUALIFIED,,89.8,76.8,False
B0424,T077,V024,83760521,2023-05-10 21:30:00,QUALIFIED,,77.6,70.8,False
B0425,T077,V004,76920788,2023-05-07 20:30:00,QUALIFIED,,93.3,84.7,False
B0426,T077,V033,76576453,2023-05-21 23:30:00,QUALIFIED,,89.5,77.1,False
B0427,T077,V011,77134589,2023-05-22 00:30:00,QUALIFIED,,88.6,86.9,False
B0428,T078,V001,9862685,2023-04-30 23:30:00,QUALIFIED,,81.3,83.0,False
B0429,T078,V015,9457666,2023-05-24 03:30:00,QUALIFIED,,88.9,91.1,False
B0430,T078,V017,9014636,2023-05-11 23:30:00,QUALIFIED,,85.1,78.4,False
B0431,T078,V039,8840984,2023-05-09 23:30:00,QUALIFIED,,89.9,92.3,False
B0432,T078,V020,8880615,2023-05-21 00:30:00,QUALIFIED,,91.9,90.1,False
B0433,T078,V042,9415788,2023-05-10 01:30:00,QUALIFIED,,88.8,94.9,False
B0434,T078,V018,8090013,2023-05-03 21:30:00,QUALIFIED,,83.2,70.9,True
B0435,T078,V028,9607719,2023-05-17 22:30:00,QUALIFIED,,79.7,83.4,False
B0436,T079,V048,94961977,2023-05-10 02:30:00,QUALIFIED,,79.7,91.8,False
B0437,T079,V017,77662177,2023-05-09 22:30:00,QUALIFIED,,80.5,77.4,True
B0438,T079,V047,93352470,2023-05-01 03:30:00,QUALIFIED,,87.3,93.6,False
B0439,T079,V036,80235564,2023-05-19 02:30:00,QUALIFIED,,83.0,77.5,False
B0440,T079,V049,79947096,2023-05-22 01:30:00,QUALIFIED,,82.2,94.7,False
B0441,T080,V034,27204903,2023-05-18 00:30:00,QUALIFIED,,92.0,94.0,True
B0442,T080,V039,29732134,2023-05-25 01:30:00,QUALIFIED,,86.5,82.0,False
B0443,T080,V021,30772759,2023-05-04 02:30:00,QUALIFIED,,88.0,84.0,False
B0444,T080,V017,31813383,2023-05-26 21:30:00,QUALIFIED,,89.5,86.0,False
B0445,T080,V035,32854008,2023-05-07 21:30:00,QUALIFIED,,91.0,88.0,False
B0446,T081,V013,4590732,2023-05-09 23:30:00,QUALIFIED,,92.3,77.5,False
B0447,T081,V002,4744643,2023-05-05 22:30:00,QUALIFIED,,89.4,73.3,False
B0448,T081,V044,5415163,2023-05-06 22:30:00,QUALIFIED,,78.5,92.7,False
B0449,T081,V001,5240115,2023-05-22 00:30:00,QUALIFIED,,95.7,75.3,False
B0450,T081,V041,4238826,2023-05-06 01:30:00,QUALIFIED,,77.6,87.8,True
B0451,T081,V016,5221215,2023-05-09 23:30:00,QUALIFIED,,88.1,84.8,False
B0452,T081,V015,4513756,2023-05-19 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.6,0.0,False
B0453,T081,V023,4890559,2023-05-18 23:30:00,QUALIFIED,,78.2,87.4,False
B0454,T082,V047,33532308,2023-05-06 00:30:00,QUALIFIED,,83.6,74.0,False
B0455,T082,V040,32125506,2023-05-03 00:30:00,QUALIFIED,,85.1,75.9,False
B0456,T082,V008,28848220,2023-05-30 02:30:00,QUALIFIED,,89.0,73.7,False
B0457,T082,V019,27460418,2023-05-16 02:30:00,QUALIFIED,,90.2,72.5,True
B0458,T082,V048,30336573,2023-05-24 20:30:00,QUALIFIED,,81.2,81.6,False
B0459,T082,V007,29381138,2023-05-27 03:30:00,QUALIFIED,,82.6,86.9,False
B0460,T082,V032,31377827,2023-05-29 02:30:00,QUALIFIED,,93.7,70.2,False
B0461,T082,V013,29617333,2023-05-12 01:30:00,QUALIFIED,,93.8,93.9,False
B0462,T083,V045,103643292,2023-05-20 02:30:00,QUALIFIED,,87.4,90.1,False
B0463,T083,V031,102726159,2023-05-19 21:30:00,QUALIFIED,,87.8,91.6,False
B0464,T083,V027,106575857,2023-05-20 20:30:00,QUALIFIED,,77.4,80.3,False
B0465,T083,V042,90647057,2023-05-16 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,62.2,0.0,False
B0466,T083,V011,99792905,2023-05-07 00:30:00,QUALIFIED,,89.1,78.5,False
B0467,T083,V008,88990512,2023-05-06 02:30:00,QUALIFIED,,84.1,88.2,True
B0468,T083,V009,98973749,2023-05-03 21:30:00,QUALIFIED,,92.4,92.3,False
B0469,T084,V021,48757633,2023-05-21 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.2,0.0,False
B0470,T084,V016,48116308,2023-05-30 20:30:00,QUALIFIED,,77.5,82.4,False
B0471,T084,V022,48849391,2023-05-29 21:30:00,QUALIFIED,,86.7,70.0,False
B0472,T084,V018,43716798,2023-05-13 23:30:00,QUALIFIED,,86.8,86.4,False
B0473,T084,V004,42271289,2023-05-22 22:30:00,QUALIFIED,,92.3,90.4,True
B0474,T084,V033,50591754,2023-05-22 20:30:00,QUALIFIED,,82.6,81.3,False
B0475,T084,V015,43776489,2023-05-12 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.0,0.0,False
B0476,T085,V046,152548167,2023-05-25 02:30:00,QUALIFIED,,83.3,81.4,False
B0477,T085,V048,157447557,2023-05-08 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.8,0.0,False
B0478,T085,V047,138467697,2023-05-10 02:30:00,QUALIFIED,,91.2,81.3,True
B0479,T085,V027,153915564,2023-05-15 01:30:00,QUALIFIED,,75.1,88.4,False
B0480,T085,V007,150892942,2023-05-17 20:30:00,QUALIFIED,,91.4,92.8,False
B0481,T086,V039,34457336,2023-05-30 21:30:00,QUALIFIED,,93.6,82.8,False
B0482,T086,V045,34696935,2023-05-17 22:30:00,QUALIFIED,,94.6,85.8,False
B0483,T086,V016,30677169,2023-05-15 23:30:00,QUALIFIED,,94.3,73.3,False
B0484,T086,V018,29633518,2023-05-29 22:30:00,QUALIFIED,,89.9,89.0,True
B0485,T086,V026,32939301,2023-05-16 21:30:00,QUALIFIED,,93.8,83.3,False
B0486,T086,V022,34912280,2023-05-22 03:30:00,QUALIFIED,,75.5,73.6,False
B0487,T086,V019,33615165,2023-05-28 23:30:00,QUALIFIED,,78.4,77.2,False
B0488,T087,V044,62839650,2023-06-06 21:30:00,QUALIFIED,,95.1,94.4,False
B0489,T087,V048,58408521,2023-06-07 03:30:00,QUALIFIED,,79.3,91.7,False
B0490,T087,V036,64791496,2023-05-13 00:30:00,QUALIFIED,,89.8,86.2,False
B0491,T087,V015,63564087,2023-05-29 00:30:00,QUALIFIED,,78.7,87.1,False
B0492,T087,V042,52723832,2023-05-30 02:30:00,QUALIFIED,,82.9,80.7,True
B0493,T087,V049,61251016,2023-06-02 01:30:00,QUALIFIED,,80.4,78.3,False
B0494,T087,V025,63034862,2023-06-01 03:30:00,QUALIFIED,,81.8,71.3,False
B0495,T087,V016,65629723,2023-05-21 20:30:00,QUALIFIED,,86.6,71.8,False
B0496,T088,V006,143065092,2023-05-11 20:30:00,QUALIFIED,,92.3,94.5,False
B0497,T088,V023,134906459,2023-05-19 20:30:00,QUALIFIED,,88.5,93.0,False
B0498,T088,V015,130286019,2023-05-29 22:30:00,QUALIFIED,,83.0,89.9,True
B0499,T088,V014,137902382,2023-05-22 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,57.2,0.0,False
B0500,T088,V043,156728772,2023-05-14 20:30:00,QUALIFIED,,81.2,86.3,False
B0501,T088,V022,143831143,2023-05-29 02:30:00,QUALIFIED,,95.1,83.4,False
B0502,T088,V045,134864255,2023-05-29 00:30:00,QUALIFIED,,91.2,91.6,False
B0503,T089,V030,132454935,2023-06-01 23:30:00,QUALIFIED,,86.7,84.4,True
B0504,T089,V046,145712745,2023-05-27 21:30:00,QUALIFIED,,88.2,80.8,False
B0505,T089,V022,139480633,2023-06-06 03:30:00,QUALIFIED,,88.0,88.9,False
B0506,T089,V003,156297857,2023-06-08 22:30:00,QUALIFIED,,77.2,89.7,False
B0507,T090,V036,34652833,2023-06-03 23:30:00,QUALIFIED,,92.0,94.0,True
B0508,T090,V027,37871949,2023-05-17 22:30:00,QUALIFIED,,86.5,82.0,False
B0509,T090,V043,39197467,2023-06-08 01:30:00,QUALIFIED,,88.0,84.0,False
B0510,T090,V038,40522985,2023-06-05 03:30:00,QUALIFIED,,89.5,86.0,False
B0511,T090,V039,41848504,2023-06-07 21:30:00,QUALIFIED,,91.0,88.0,False
B0512,T091,V011,57665353,2023-05-26 03:30:00,QUALIFIED,,94.6,94.9,False
B0513,T091,V012,55508075,2023-05-30 02:30:00,QUALIFIED,,81.1,71.7,True
B0514,T091,V015,57468687,2023-05-23 20:30:00,QUALIFIED,,82.5,86.8,False
B0515,T091,V040,59101535,2023-06-07 02:30:00,QUALIFIED,,81.7,81.3,False
B0516,T091,V017,63674517,2023-06-07 01:30:00,QUALIFIED,,82.7,77.9,False
B0517,T092,V031,66921768,2023-06-11 23:30:00,QUALIFIED,,77.9,83.5,False
B0518,T092,V030,69070493,2023-06-13 02:30:00,QUALIFIED,,92.8,85.8,False
B0519,T092,V029,76716286,2023-05-23 00:30:00,QUALIFIED,,86.6,83.6,False
B0520,T092,V023,79305935,2023-05-18 01:30:00,QUALIFIED,,79.7,89.3,False
B0521,T092,V020,66009659,2023-05-30 01:30:00,QUALIFIED,,84.8,82.8,True
B0522,T092,V032,70929039,2023-06-17 00:30:00,QUALIFIED,,91.9,85.4,False
B0523,T093,V003,45630734,2023-05-17 00:30:00,QUALIFIED,,91.6,79.7,False
B0524,T093,V015,51955416,2023-06-06 03:30:00,QUALIFIED,,81.8,87.6,False
B0525,T093,V032,43083140,2023-05-29 23:30:00,QUALIFIED,,87.2,84.3,True
B0526,T093,V049,46949904,2023-05-25 22:30:00,QUALIFIED,,93.9,71.9,False
B0527,T093,V005,45793204,2023-05-30 21:30:00,QUALIFIED,,93.2,82.2,False
B0528,T093,V017,47925130,2023-05-19 03:30:00,QUALIFIED,,77.9,74.1,False
B0529,T094,V047,46378916,2023-05-19 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.6,0.0,False
B0530,T094,V008,41019435,2023-06-04 01:30:00,QUALIFIED,,88.2,71.0,True
B0531,T094,V031,46216557,2023-06-08 01:30:00,QUALIFIED,,78.8,94.0,False
B0532,T094,V044,46454011,2023-05-22 03:30:00,QUALIFIED,,90.3,90.5,False
B0533,T094,V048,49503660,2023-06-02 20:30:00,QUALIFIED,,84.9,82.0,False
B0534,T094,V046,43122998,2023-05-27 01:30:00,QUALIFIED,,92.2,74.5,False
B0535,T095,V007,105539973,2023-06-16 01:30:00,QUALIFIED,,87.9,71.0,False
B0536,T095,V002,104725562,2023-05-21 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,59.2,0.0,False
B0537,T095,V013,106981236,2023-06-21 21:30:00,QUALIFIED,,82.8,71.1,False
B0538,T095,V034,89028923,2023-06-07 20:30:00,QUALIFIED,,91.6,79.5,True
B0539,T095,V033,101005077,2023-06-15 21:30:00,QUALIFIED,,85.0,75.8,False
B0540,T096,V034,151318012,2023-06-10 21:30:00,QUALIFIED,,80.3,91.4,False
B0541,T096,V008,153150105,2023-06-03 23:30:00,QUALIFIED,,83.3,75.1,False
B0542,T096,V050,156992439,2023-05-28 20:30:00,QUALIFIED,,86.7,82.1,False
B0543,T096,V001,170037118,2023-05-27 22:30:00,QUALIFIED,,83.4,73.5,False
B0544,T096,V025,166310333,2023-06-12 00:30:00,QUALIFIED,,89.7,74.0,False
B0545,T096,V042,146899724,2023-06-02 22:30:00,QUALIFIED,,87.9,87.1,False
